eval/success_goal_59,z_current_eval_success_rate,time_eval,episode,eval/success_goal_188,eval/success_goal_78,time_infer_social_partner,eval/success_goal_133,eval/success_goal_163,eval/success_goal_1,eval/success_goal_90,eval/success_goal_69,eval/success_goal_5,time_sample_1,eval/success_goal_41,total_duration (s),eval/success_goal_177,eval/success_goal_143,time_store,eval/success_goal_11,eval/success_goal_34,eval/success_goal_150,eval/success_goal_19,time_argwhere,eval/success_goal_8,eval/success_goal_162,eval/success_goal_45,eval/success_goal_47,eval/success_goal_54,eval/success_goal_0,pos_rew_ratio,eval/success_goal_97,eval/success_goal_104,eval/success_goal_61,eval/success_goal_73,eval/success_goal_84,eval/success_goal_64,eval/success_goal_120,eval/success_goal_49,eval/success_goal_142,eval/success_goal_154,eval/success_goal_81,eval/success_goal_141,time_replay,eval/success_goal_56,eval/success_goal_7,eval/success_goal_151,eval/success_goal_124,eval/success_goal_53,eval/success_goal_76,time_recompute_reward,eval/success_goal_139,eval/success_goal_103,eval/success_goal_165,eval/success_goal_138,eval/success_goal_114,eval/success_goal_107,eval/success_goal_180,time_transition_batch,eval/success_goal_82,eval/success_goal_156,eval/success_goal_187,eval/success_goal_75,eval/success_goal_146,eval/success_goal_72,eval/success_goal_71,eval/success_goal_77,eval/success_goal_87,time_sample_shuffle,eval/success_goal_96,eval/success_goal_30,eval/success_goal_122,time_get_classif_samples,eval/success_goal_181,eval/success_goal_21,eval/success_goal_130,eval/success_goal_115,eval/success_goal_66,eval/success_goal_126,eval/success_goal_95,eval/success_goal_112,eval/success_goal_55,eval/success_goal_135,eval/success_goal_158,eval/success_goal_176,eval/success_goal_178,eval/success_goal_186,eval/success_goal_13,eval/success_goal_40,eval/success_goal_51,eval/success_goal_102,eval/success_goal_6,eval/success_goal_15,eval/success_goal_17,eval/success_goal_46,eval/success_goal_179,time_info,eval/success_goal_28,eval/success_goal_38,eval/success_goal_50,eval/success_goal_16,eval/success_goal_128,eval/success_goal_175,eval/success_goal_184,eval/success_goal_9,eval/success_goal_172,eval/success_goal_2,eval/success_goal_12,eval/success_goal_170,eval/success_goal_160,time_batch,time_data_process,time_update,eval/success_goal_68,eval/success_goal_168,eval/success_goal_4,eval/success_goal_123,eval/success_goal_166,eval/success_goal_44,eval/success_goal_153,time_random,eval/success_goal_27,eval/success_goal_108,eval/success_goal_93,eval/success_goal_14,eval/success_goal_89,eval/success_goal_10,eval/success_goal_137,time_epoch,time_pre_replay,eval/success_goal_106,eval/success_goal_132,eval/success_goal_161,time_encoding,eval/success_goal_101,eval/success_goal_70,time_sample_ind,eval/success_goal_48,eval/success_goal_127,eval/success_goal_86,eval/success_goal_140,eval/success_goal_159,eval/success_goal_173,eval/mean_Q,eval/success_goal_85,eval/success_goal_99,eval/success_goal_117,eval/success_goal_119,eval/success_goal_134,eval/success_goal_36,eval/success_goal_105,eval/success_goal_113,eval/success_goal_149,eval/success_goal_20,eval/success_goal_109,eval/success_goal_171,eval/success_goal_42,time_rollout,eval/success_goal_32,eval/success_goal_100,time_goal_sampler,eval/success_goal_52,eval/success_goal_182,eval/success_goal_136,eval/success_goal_60,eval/success_goal_62,eval/success_goal_63,eval/success_goal_131,eval/success_goal_80,time_buffer_sample,eval/success_goal_58,eval/success_goal_183,epoch,eval/success_goal_37,eval/success_goal_57,time_social_partner,eval/success_goal_145,eval/success_goal_121,eval/success_goal_35,eval/success_goal_26,eval/success_goal_152,time_comm,eval/success_goal_3,eval/success_goal_118,time_run_batch,eval/success_goal_79,eval/success_goal_98,eval/success_goal_33,time_reward_func_update,time_train,eval/success_goal_185,eval/success_goal_155,eval/success_goal_174,eval/success_goal_189,epoch_duration (s),eval/success_goal_18,eval/success_goal_148,eval/success_goal_31,eval/success_goal_88,eval/success_goal_116,time_reset,time_store_policy,eval/success_goal_83,time_reward_func_replay,eval/success_goal_39,time_sample_goal,eval/success_goal_91,eval/success_goal_92,eval/success_goal_164,eval/success_goal_74,eval/success_goal_157,eval/success_goal_144,time_scatter_data,eval/success_goal_23,eval/success_goal_22,eval/success_goal_129,eval/success_goal_190,time_env,eval/success_goal_24,eval/success_goal_167,eval/success_goal_25,eval/success_goal_29,eval/success_goal_169,eval/success_goal_94,eval/success_goal_67,eval/success_goal_111,eval/success_goal_43,eval/success_goal_125,eval/success_goal_147,eval/success_goal_110,eval/success_goal_65
0.0,0.6701570680628273,14.041,5200.0,0.0,1.0,0.011,1.0,0.0,1.0,1.0,1.0,1.0,14.597,1.0,39416.550698041916,0.0,1.0,0.009,1.0,1.0,1.0,1.0,0.067,1.0,1.0,1.0,1.0,1.0,1.0,0.489765625,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,255.150,1.0,1.0,1.0,1.0,1.0,1.0,0.578,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.437,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.036,1.0,1.0,1.0,6.486,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.000,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,285.522,6.974,152.592,0.0,0.0,1.0,1.0,0.0,1.0,0.0,23.752,1.0,1.0,0.0,1.0,0.0,1.0,1.0,465.762,16.937,0.0,1.0,1.0,0.000,0.0,1.0,16.119,1.0,0.0,1.0,1.0,0.0,0.0,-7.6057267,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,4.805,0.0,0.0,0.011,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,277.968,1.0,1.0,51,1.0,1.0,0.318,1.0,1.0,1.0,1.0,0.0,0.000,1.0,1.0,0.000,1.0,1.0,1.0,0.826,438.690,0.0,0.0,0.0,0.0,465.83690428733826,0.0,0.0,1.0,0.0,1.0,0.000,0.089,1.0,213.325,1.0,0.008,1.0,1.0,0.0,1.0,0.0,1.0,0.443,1.0,1.0,1.0,0.0,0.000,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
1.0,0.7068062827225131,14.134,5300.0,0.0,1.0,0.014,1.0,1.0,1.0,1.0,1.0,1.0,14.783,1.0,40006.89675235748,0.0,1.0,0.007,1.0,1.0,1.0,1.0,0.047,1.0,0.0,1.0,1.0,1.0,1.0,0.487578125,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,255.435,1.0,1.0,0.0,1.0,1.0,1.0,0.567,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.606,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.033,1.0,1.0,0.0,7.293,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.000,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,286.168,7.791,153.322,1.0,0.0,1.0,1.0,0.0,0.0,0.0,23.953,1.0,1.0,1.0,1.0,1.0,1.0,1.0,590.277,17.231,1.0,1.0,0.0,0.000,1.0,1.0,16.450,1.0,1.0,1.0,1.0,1.0,0.0,-8.23323,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.808,1.0,0.0,0.016,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,278.640,1.0,0.0,52,1.0,1.0,0.335,0.0,1.0,1.0,1.0,1.0,0.000,1.0,1.0,0.000,1.0,0.0,1.0,122.984,440.122,0.0,0.0,0.0,0.0,590.346054315567,1.0,0.0,1.0,1.0,1.0,0.000,0.088,1.0,213.401,1.0,0.005,1.0,1.0,0.0,1.0,0.0,1.0,0.448,1.0,1.0,1.0,0.0,0.000,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1.0,0.6544502617801047,14.150,5400.0,0.0,0.0,0.016,1.0,0.0,1.0,0.0,1.0,1.0,14.752,1.0,40466.59396266937,0.0,1.0,0.009,1.0,1.0,0.0,1.0,0.059,1.0,0.0,1.0,1.0,0.0,1.0,0.493046875,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,252.949,1.0,1.0,0.0,1.0,1.0,1.0,0.508,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.625,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.022,0.0,1.0,1.0,2.194,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.000,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,283.468,2.684,152.657,1.0,0.0,1.0,1.0,0.0,1.0,0.0,23.416,1.0,1.0,0.0,1.0,0.0,1.0,1.0,459.627,17.175,1.0,1.0,0.0,0.000,0.0,0.0,16.448,1.0,0.0,1.0,1.0,0.0,0.0,-7.38262,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,4.805,1.0,0.0,0.002,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,275.974,1.0,1.0,53,1.0,1.0,0.321,0.0,1.0,1.0,1.0,1.0,0.000,1.0,1.0,0.000,0.0,1.0,1.0,0.781,436.790,1.0,0.0,0.0,0.0,459.69721031188965,0.0,0.0,1.0,1.0,1.0,0.000,0.083,1.0,211.510,0.0,0.003,1.0,1.0,0.0,1.0,0.0,1.0,0.445,1.0,0.0,1.0,0.0,0.000,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.6020942408376964,14.086,5500.0,0.0,1.0,0.017,0.0,0.0,1.0,1.0,1.0,1.0,14.885,1.0,41067.79898095131,0.0,1.0,0.009,1.0,1.0,0.0,1.0,0.049,1.0,0.0,1.0,1.0,1.0,1.0,0.494765625,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,255.344,1.0,1.0,0.0,1.0,1.0,1.0,0.543,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.547,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.028,1.0,1.0,0.0,5.562,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.000,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,285.976,6.061,152.097,1.0,0.0,1.0,1.0,0.0,1.0,0.0,23.427,1.0,0.0,1.0,1.0,0.0,1.0,1.0,601.133,17.277,0.0,1.0,0.0,0.000,0.0,1.0,16.501,1.0,1.0,1.0,0.0,0.0,0.0,-7.4338775,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,4.815,0.0,1.0,0.008,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,278.494,0.0,0.0,54,1.0,1.0,0.311,0.0,1.0,1.0,1.0,0.0,0.000,1.0,1.0,0.000,0.0,1.0,1.0,137.119,438.635,0.0,0.0,0.0,0.0,601.2050182819366,0.0,0.0,1.0,1.0,1.0,0.000,0.090,0.0,213.823,0.0,0.008,1.0,1.0,0.0,1.0,0.0,1.0,0.448,1.0,1.0,1.0,0.0,0.000,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1.0,0.612565445026178,14.097,5600.0,1.0,0.0,0.011,0.0,0.0,0.0,1.0,1.0,1.0,14.989,0.0,41533.90069913864,0.0,1.0,0.004,1.0,0.0,0.0,1.0,0.054,1.0,1.0,1.0,1.0,1.0,1.0,0.496015625,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,253.636,1.0,0.0,0.0,1.0,1.0,1.0,0.529,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.538,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.026,1.0,1.0,0.0,8.204,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.000,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,284.354,8.703,152.290,1.0,0.0,1.0,1.0,1.0,1.0,0.0,22.787,1.0,1.0,1.0,1.0,1.0,1.0,1.0,466.030,17.358,0.0,1.0,0.0,0.000,0.0,0.0,16.612,1.0,1.0,1.0,0.0,0.0,0.0,-5.986666,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4.839,1.0,1.0,0.018,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,276.834,0.0,0.0,55,1.0,1.0,0.308,1.0,1.0,0.0,1.0,0.0,0.000,1.0,0.0,0.000,1.0,0.0,0.0,0.819,437.151,0.0,0.0,1.0,0.0,466.10171818733215,1.0,0.0,1.0,1.0,1.0,0.000,0.090,1.0,212.768,1.0,0.012,0.0,1.0,0.0,1.0,0.0,1.0,0.446,0.0,1.0,0.0,0.0,0.000,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
1.0,0.6492146596858639,14.290,5700.0,0.0,1.0,0.010,0.0,0.0,1.0,1.0,1.0,1.0,15.199,1.0,42122.85478639603,0.0,1.0,0.004,0.0,1.0,0.0,1.0,0.063,1.0,0.0,1.0,1.0,0.0,1.0,0.496640625,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,253.739,1.0,1.0,1.0,1.0,1.0,1.0,0.635,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.572,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.029,1.0,1.0,0.0,6.451,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.000,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,284.879,6.940,154.094,1.0,0.0,1.0,1.0,0.0,1.0,0.0,22.811,0.0,0.0,1.0,1.0,1.0,1.0,0.0,588.882,17.617,1.0,1.0,1.0,0.000,1.0,1.0,16.837,1.0,0.0,1.0,0.0,0.0,0.0,-6.3741302,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.757,0.0,0.0,0.014,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,277.261,1.0,0.0,56,1.0,1.0,0.337,0.0,1.0,1.0,1.0,0.0,0.000,1.0,1.0,0.000,1.0,1.0,1.0,122.950,439.503,0.0,0.0,0.0,0.0,588.9540872573853,0.0,0.0,1.0,1.0,1.0,0.000,0.090,1.0,212.823,1.0,0.009,1.0,1.0,0.0,1.0,0.0,1.0,0.439,1.0,1.0,1.0,0.0,0.000,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1.0,0.612565445026178,14.069,5800.0,0.0,1.0,0.008,0.0,0.0,1.0,0.0,1.0,1.0,15.180,1.0,42583.82773017883,0.0,1.0,0.006,1.0,0.0,0.0,0.0,0.062,1.0,0.0,1.0,1.0,0.0,1.0,0.498359375,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,250.648,0.0,1.0,0.0,1.0,1.0,1.0,0.609,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.574,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.022,1.0,1.0,0.0,3.815,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.000,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,281.650,4.307,154.383,1.0,0.0,1.0,0.0,0.0,1.0,1.0,22.671,1.0,1.0,0.0,1.0,0.0,1.0,1.0,460.906,17.586,0.0,0.0,0.0,0.000,0.0,1.0,16.811,1.0,1.0,1.0,1.0,0.0,0.0,-7.062109,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4.741,1.0,1.0,0.009,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,274.148,1.0,0.0,57,1.0,1.0,0.304,0.0,1.0,1.0,1.0,0.0,0.000,1.0,1.0,0.000,1.0,1.0,1.0,0.801,436.578,0.0,0.0,0.0,1.0,460.9729437828064,0.0,1.0,1.0,1.0,1.0,0.000,0.090,0.0,209.972,0.0,0.009,1.0,1.0,0.0,1.0,0.0,0.0,0.442,1.0,0.0,1.0,0.0,0.000,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1.0,0.6073298429319371,14.028,5900.0,0.0,0.0,0.005,1.0,0.0,1.0,1.0,0.0,1.0,15.351,1.0,43169.46694970131,1.0,0.0,0.003,1.0,0.0,0.0,0.0,0.057,1.0,0.0,1.0,1.0,0.0,1.0,0.4928125,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,251.304,0.0,0.0,1.0,1.0,1.0,1.0,0.622,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.520,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.025,0.0,1.0,1.0,5.831,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.000,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,282.475,6.319,153.942,1.0,0.0,1.0,0.0,0.0,1.0,0.0,22.617,1.0,0.0,0.0,1.0,1.0,1.0,0.0,585.571,17.773,1.0,1.0,0.0,0.000,0.0,1.0,16.952,1.0,1.0,1.0,1.0,0.0,0.0,-6.316583,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.755,1.0,0.0,0.013,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,274.992,1.0,0.0,58,1.0,1.0,0.306,0.0,1.0,1.0,1.0,1.0,0.000,1.0,1.0,0.000,1.0,0.0,1.0,123.079,436.978,1.0,0.0,0.0,0.0,585.6392195224762,0.0,0.0,1.0,1.0,1.0,0.000,0.087,0.0,210.675,1.0,0.013,1.0,1.0,1.0,1.0,0.0,1.0,0.441,1.0,0.0,1.0,0.0,0.000,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
0.0,0.5078534031413613,14.047,6000.0,0.0,0.0,0.016,0.0,0.0,1.0,0.0,1.0,1.0,16.398,0.0,43655.383959531784,0.0,1.0,0.006,1.0,1.0,0.0,0.0,0.056,1.0,0.0,1.0,1.0,0.0,1.0,0.498828125,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,260.834,0.0,1.0,0.0,1.0,1.0,1.0,0.673,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.657,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.028,1.0,1.0,0.0,5.955,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.000,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,294.090,6.475,164.115,0.0,0.0,1.0,1.0,0.0,1.0,0.0,23.471,0.0,1.0,1.0,1.0,1.0,1.0,0.0,485.841,18.931,1.0,1.0,0.0,0.000,0.0,0.0,18.131,1.0,1.0,0.0,0.0,1.0,0.0,-6.595297,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.084,0.0,0.0,0.010,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,286.000,0.0,0.0,59,1.0,1.0,0.324,1.0,1.0,0.0,1.0,0.0,0.000,1.0,0.0,0.000,1.0,1.0,1.0,0.983,458.818,0.0,0.0,0.0,0.0,485.91700983047485,0.0,0.0,1.0,1.0,0.0,0.000,0.096,0.0,218.489,0.0,0.006,0.0,1.0,0.0,1.0,0.0,1.0,0.470,1.0,1.0,1.0,0.0,0.000,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1.0,0.6230366492146597,14.151,6100.0,0.0,1.0,0.004,0.0,0.0,1.0,1.0,1.0,1.0,15.611,1.0,44241.89621710777,0.0,0.0,0.005,1.0,0.0,0.0,1.0,0.060,1.0,0.0,1.0,0.0,1.0,1.0,0.491875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,250.373,1.0,1.0,0.0,1.0,1.0,0.0,0.556,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.962,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.028,1.0,0.0,1.0,5.813,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.000,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,282.183,6.304,154.528,1.0,0.0,1.0,1.0,0.0,1.0,1.0,22.377,1.0,1.0,0.0,1.0,0.0,1.0,1.0,586.444,18.437,1.0,0.0,0.0,0.000,0.0,1.0,17.647,1.0,1.0,1.0,1.0,0.0,0.0,-8.413273,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.792,1.0,1.0,0.010,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,274.697,1.0,0.0,60,1.0,1.0,0.333,0.0,1.0,1.0,1.0,0.0,0.000,1.0,1.0,0.000,1.0,0.0,1.0,123.400,437.345,0.0,0.0,0.0,0.0,586.5122575759888,0.0,0.0,1.0,1.0,1.0,0.000,0.093,1.0,209.891,1.0,0.013,1.0,1.0,0.0,1.0,0.0,0.0,0.445,1.0,1.0,1.0,0.0,0.000,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0,0.6282722513089005,14.164,6200.0,0.0,1.0,0.012,0.0,1.0,1.0,1.0,1.0,1.0,15.662,1.0,44704.55647563934,0.0,1.0,0.008,1.0,1.0,1.0,1.0,0.061,1.0,0.0,1.0,1.0,1.0,1.0,0.499296875,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,248.230,1.0,1.0,0.0,1.0,1.0,1.0,0.567,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.949,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.032,1.0,1.0,0.0,7.416,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,280.018,7.904,153.771,1.0,0.0,1.0,0.0,0.0,1.0,0.0,22.681,1.0,1.0,0.0,1.0,1.0,1.0,1.0,462.581,18.442,1.0,1.0,0.0,0.000,0.0,0.0,17.688,1.0,1.0,1.0,0.0,0.0,0.0,-6.400971,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,4.789,0.0,1.0,0.005,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,272.540,1.0,0.0,61,1.0,1.0,0.329,0.0,1.0,1.0,1.0,0.0,0.000,1.0,1.0,0.000,1.0,1.0,1.0,0.959,434.321,0.0,0.0,0.0,0.0,462.66025853157043,0.0,1.0,1.0,1.0,1.0,0.000,0.093,1.0,207.504,1.0,0.012,1.0,1.0,0.0,1.0,0.0,1.0,0.447,0.0,1.0,1.0,0.0,0.000,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
0.0,0.6492146596858639,13.989,6300.0,0.0,0.0,0.009,1.0,0.0,1.0,0.0,1.0,1.0,15.829,1.0,45287.1677377224,0.0,1.0,0.004,1.0,1.0,0.0,1.0,0.047,1.0,0.0,1.0,1.0,1.0,1.0,0.49765625,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,248.778,1.0,1.0,0.0,0.0,1.0,1.0,0.588,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.723,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.021,1.0,1.0,0.0,4.583,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.000,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,280.586,5.069,153.970,1.0,0.0,1.0,1.0,0.0,1.0,0.0,22.642,1.0,0.0,1.0,1.0,0.0,1.0,1.0,582.543,18.407,0.0,1.0,0.0,0.000,1.0,1.0,17.612,1.0,1.0,1.0,1.0,0.0,0.0,-6.3828187,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,4.804,1.0,1.0,0.013,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,273.121,1.0,1.0,62,1.0,1.0,0.329,0.0,1.0,1.0,1.0,1.0,0.000,1.0,1.0,0.000,1.0,0.0,1.0,123.129,435.109,0.0,0.0,0.0,0.0,582.6112620830536,0.0,0.0,1.0,1.0,1.0,0.000,0.093,1.0,208.112,1.0,0.008,1.0,1.0,0.0,1.0,0.0,1.0,0.438,1.0,1.0,1.0,0.0,0.000,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
